"","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","tips","genus","family","order","diel","diel2","diel_confidence","genome","NEW"
"4275","pomacentrus chrysurus","Pomacentrus chrysurus",FALSE,622063,FALSE,"incertae_sedis_inherited",1,"Pomacentrus_chrysurus","Pomacentrus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",1,"","NEW_SPECIES"
"4276","pomacentrus coelestis","Pomacentrus coelestis",FALSE,622060,FALSE,"incertae_sedis_inherited",1,"Pomacentrus_coelestis","Pomacentrus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",2,"",""
"4278","pomacentrus grammorhynchus","Pomacentrus grammorhynchus",FALSE,668547,FALSE,"incertae_sedis_inherited",1,"Pomacentrus_grammorhynchus","Pomacentrus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",1,"","NEW_SPECIES"
"4279","pomacentrus lepidogenys","Pomacentrus lepidogenys",FALSE,668544,FALSE,"incertae_sedis_inherited",1,"Pomacentrus_lepidogenys","Pomacentrus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",1,"","NEW_SPECIES"
"4280","pomacentrus magniseptus","Pomacentrus magniseptus",FALSE,7064036,FALSE,"incertae_sedis_inherited",1,"Pomacentrus_magniseptus","Pomacentrus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",1,"","NEW_SPECIES"
"4281","pomacentrus moluccensis","Pomacentrus moluccensis",FALSE,622057,FALSE,"incertae_sedis_inherited",1,"Pomacentrus_moluccensis","Pomacentrus","Pomacentridae","Ovalentaria/misc","unclear","unknown",5,"",""
"4282","pomacentrus nagasakiensis","Pomacentrus nagasakiensis",FALSE,668535,FALSE,"incertae_sedis_inherited",1,"Pomacentrus_nagasakiensis","Pomacentrus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",1,"","NEW_SPECIES"
"4283","pomacentrus pavo","Pomacentrus pavo",FALSE,566204,FALSE,"incertae_sedis_inherited",1,"Pomacentrus_pavo","Pomacentrus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",1,"","NEW_SPECIES"
"4284","pomacentrus trichourus","Pomacentrus trichrourus",FALSE,62785,TRUE,"incertae_sedis_inherited",1,"Pomacentrus_trichrourus","Pomacentrus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",2,"",""
"4285","pomacentrus trilineatus","Pomacentrus trilineatus",FALSE,1090040,FALSE,"incertae_sedis_inherited",1,"Pomacentrus_trilineatus","Pomacentrus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",1,"","NEW_SPECIES"
"4286","pomacentrus wardi","Pomacentrus wardi",FALSE,3635611,FALSE,"incertae_sedis_inherited",1,"Pomacentrus_wardi","Pomacentrus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",4,"","NEW_SPECIES"
"4287","pomadasys argenteus","Pomadasys argenteus",FALSE,177501,FALSE,"",1,"Pomadasys_argenteus","Pomadasys","Haemulidae","Eupercaria/misc","unclear","unknown",2,"",""
"4288","pomadasys commersonnii","Pomadasys commersonnii",FALSE,273299,FALSE,"",1,"Pomadasys_commersonnii","Pomadasys","Haemulidae","Eupercaria/misc","crepuscular/nocturnal","crepuscular",4,"","NEW_SPECIES"
"4289","pomadasys corvinaeformis","Pomadasys corvinaeformis",FALSE,177515,FALSE,"",1,"Pomadasys_corvinaeformis",NA,NA,NA,"nocturnal","nocturnal",2,"",""
"4290","pomadasys crocro","Rhonciscus crocro",FALSE,479877,TRUE,"",1,"Rhonciscus_crocro",NA,NA,NA,"nocturnal","nocturnal",3,"",""
"4291","pomadasys incisus","Pomadasys incisus",FALSE,139693,FALSE,"",1,"Pomadasys_incisus","Pomadasys","Haemulidae","Eupercaria/misc","nocturnal","nocturnal",1,"",""
"4292","pomadasys jubelini","Pomadasys jubelini",FALSE,3633354,FALSE,"",1,"Pomadasys_jubelini","Pomadasys","Haemulidae","Eupercaria/misc","unclear","unknown",1,"",""
"4293","pomadasys kaakan","Pomadasys kaakan",FALSE,379631,FALSE,"",1,"Pomadasys_kaakan","Pomadasys","Haemulidae","Eupercaria/misc","crepuscular/nocturnal","crepuscular",4,"",""
"4294","pomadasys olivaceus","Pomadasys olivaceus",FALSE,408265,FALSE,"",1,"Pomadasys_olivaceus","Pomadasys","Haemulidae","Eupercaria/misc","nocturnal","nocturnal",3,"",""
"4295","pomadasys perotaei","Pomadasys perotaei",FALSE,196278,FALSE,"",1,"Pomadasys_perotaei","Pomadasys","Haemulidae","Eupercaria/misc","unclear","unknown",1,"",""
"4296","pomadasys rogerii","Pomadasys rogerii",FALSE,3633356,FALSE,"",1,"Pomadasys_rogerii","Pomadasys","Haemulidae","Eupercaria/misc","unclear","unknown",1,"",""
"4297","pomadasys stridens","Pomadasys stridens",FALSE,1039716,FALSE,"",1,"Pomadasys_stridens","Pomadasys","Haemulidae","Eupercaria/misc","nocturnal","nocturnal",2,"",""
"4298","pomadasys suillus","Pomadasys suillus",FALSE,3633343,FALSE,"",1,"Pomadasys_suillus","Pomadasys","Haemulidae","Eupercaria/misc","unclear","unknown",1,"",""
"4299","pomatomus saltator","Pomatomus saltator",FALSE,335525,FALSE,"",2,"Pomatomus_saltator",NA,NA,NA,"nocturnal","nocturnal",2,"",""
"4300","pomatomus saltatrix","Pomatomus saltatrix",FALSE,773217,FALSE,"",1,"Pomatomus_saltatrix","Pomatomus","Pomatomidae","Scombriformes","crepuscular/diurnal","crepuscular",4,"",""
"4301","pomatoschistus bathi","Pomatoschistus bathi",FALSE,361422,FALSE,"",1,"Pomatoschistus_bathi","Pomatoschistus","Gobiidae","Gobiiformes","diurnal","diurnal",1,"","NEW_SPECIES"
"4302","pomatoschistus canestrinii","Ninnigobius canestrinii",FALSE,542634,TRUE,"",1,"Ninnigobius_canestrinii",NA,NA,NA,"crepuscular/diurnal","crepuscular",1,"","NEW_SPECIES"
"4303","pomatoschistus marmoratus","Pomatoschistus marmoratus",FALSE,1054955,FALSE,"",1,"Pomatoschistus_marmoratus","Pomatoschistus","Gobiidae","Gobiiformes","unclear","unknown",3,"",""
"4304","pomatoschistus microps","Pomatoschistus microps",FALSE,1069642,FALSE,"",1,"Pomatoschistus_microps","Pomatoschistus","Gobiidae","Gobiiformes","nocturnal","nocturnal",2,"",""
"4305","pomatoschistus minutus","Pomatoschistus minutus",FALSE,1048873,FALSE,"",1,"Pomatoschistus_minutus","Pomatoschistus","Gobiidae","Gobiiformes","nocturnal","nocturnal",5,"",""
"4306","pomatoschistus norvegicus","Pomatoschistus norvegicus",FALSE,1060322,FALSE,"",1,"Pomatoschistus_norvegicus","Pomatoschistus","Gobiidae","Gobiiformes","crepuscular","crepuscular",4,"",""
"4307","pomatoschistus pictus","Pomatoschistus pictus",FALSE,1060332,FALSE,"",1,"Pomatoschistus_pictus","Pomatoschistus","Gobiidae","Gobiiformes","crepuscular/nocturnal","crepuscular",5,"",""
"4308","pomoxis nigromaculatus","Pomoxis nigromaculatus",FALSE,437614,FALSE,"",1,"Pomoxis_nigromaculatus","Pomoxis","Centrarchidae","Centrarchiformes","nocturnal","nocturnal",2,"",""
"4310","pontinus accraensis","Pontinus accraensis",FALSE,3632380,FALSE,"",1,"Pontinus_accraensis","Pontinus","Scorpaenidae","Perciformes/Scorpaenoidei","unclear","unknown",1,"",""
"4311","pontinus castor","Pontinus castor",FALSE,3632374,FALSE,"",1,"Pontinus_castor","Pontinus","Scorpaenidae","Perciformes/Scorpaenoidei","unclear","unknown",1,"",""
"4312","pontinus corallinus","Pontinus corallinus",FALSE,3632376,FALSE,"",1,"Pontinus_corallinus","Pontinus","Scorpaenidae","Perciformes/Scorpaenoidei","unclear","unknown",1,"",""
"4313","pontinus furcirhinus","Pontinus furcirhinus",FALSE,309987,FALSE,"",1,"Pontinus_furcirhinus","Pontinus","Scorpaenidae","Perciformes/Scorpaenoidei","nocturnal","nocturnal",1,"",""
"4314","pontinus rathbuni","Pontinus rathbuni",FALSE,3632379,FALSE,"",1,"Pontinus_rathbuni","Pontinus","Scorpaenidae","Perciformes/Scorpaenoidei","unclear","unknown",1,"",""
"4315","pontinus strigatus","Pontinus strigatus",FALSE,3632386,FALSE,"",1,"Pontinus_strigatus","Pontinus","Scorpaenidae","Perciformes/Scorpaenoidei","nocturnal","nocturnal",1,"",""
"4316","pontinus vaughani","Pontinus vaughani",FALSE,3632372,FALSE,"",1,"Pontinus_vaughani","Pontinus","Scorpaenidae","Perciformes/Scorpaenoidei","nocturnal","nocturnal",1,"",""
"4317","poptella paraguayensis","Poptella paraguayensis",FALSE,435755,FALSE,"",1,"Poptella_paraguayensis","Poptella","Characidae","Characiformes","diurnal","diurnal",4,"","NEW_SPECIES"
"4319","porcostoma dentata","Porcostoma dentata",FALSE,321032,FALSE,"",1,"Porcostoma_dentata","Porcostoma","Sparidae","Eupercaria/misc","diurnal","diurnal",2,"","NEW_SPECIES"
"4320","porichthys margaritatus","Porichthys margaritatus",FALSE,3630444,FALSE,"",1,"Porichthys_margaritatus","Porichthys","Batrachoididae","Batrachoidiformes","nocturnal","nocturnal",1,"",""
"4321","porichthys myriaster","Porichthys myriaster",FALSE,713032,FALSE,"",1,"Porichthys_myriaster","Porichthys","Batrachoididae","Batrachoidiformes","nocturnal","nocturnal",1,"",""
"4322","porichthys notatus","Porichthys notatus",FALSE,720409,FALSE,"",1,"Porichthys_notatus","Porichthys","Batrachoididae","Batrachoidiformes","nocturnal","nocturnal",5,"",""
"4323","porichthys plectrodon","Porichthys plectrodon",FALSE,690700,FALSE,"",1,"Porichthys_plectrodon","Porichthys","Batrachoididae","Batrachoidiformes","nocturnal","nocturnal",2,"",""
"4324","porichthys porosissimus","Porichthys porosissimus",FALSE,362305,FALSE,"",1,"Porichthys_porosissimus","Porichthys","Batrachoididae","Batrachoidiformes","nocturnal","nocturnal",4,"","HIGHER_CONF"
"4325","poroderma africanum","Poroderma africanum",FALSE,553095,FALSE,"",1,"Poroderma_africanum","Poroderma","Scyliorhinidae","Carcharhiniformes","nocturnal","nocturnal",1,"",""
"4326","porogobius schlegelii","Porogobius schlegelii",FALSE,3638103,FALSE,"",1,"Porogobius_schlegelii","Porogobius","Gobiidae","Gobiiformes","diurnal","diurnal",1,"",""
"4327","potamarius nelsoni","Potamarius nelsoni",FALSE,195714,FALSE,"",1,"Potamarius_nelsoni","Potamarius","Ariidae","Siluriformes","nocturnal","nocturnal",1,"","NEW_SPECIES"
"4328","potamorhina altamazonica","Potamorhina altamazonica",FALSE,806396,FALSE,"",1,"Potamorhina_altamazonica","Potamorhina","Curimatidae","Characiformes","nocturnal","nocturnal",2,"",""
"4329","potamorrhaphis eigenmanni","Potamorrhaphis eigenmanni",FALSE,832848,FALSE,"",1,"Potamorrhaphis_eigenmanni","Potamorrhaphis","Belonidae","Beloniformes","nocturnal","nocturnal",1,"","NEW_SPECIES"
"4330","potamorrhaphis guianensis","Potamorrhaphis guianensis",FALSE,832851,FALSE,"",1,"Potamorrhaphis_guianensis","Potamorrhaphis","Belonidae","Beloniformes","diurnal","diurnal",4,"","HIGHER_CONF"
"4331","potamothrissa obtusirostris","Potamothrissa obtusirostris",FALSE,36988,FALSE,"",1,"Potamothrissa_obtusirostris","Potamothrissa","Clupeidae","Clupeiformes","nocturnal","nocturnal",3,"",""
"4332","potamotrygon falkneri","Potamotrygon falkneri",FALSE,127560,FALSE,"",1,"Potamotrygon_falkneri","Potamotrygon","Potamotrygonidae","Myliobatiformes","nocturnal","nocturnal",4,"",""
"4335","potamotrygon magdalenae","Potamotrygon magdalenae",FALSE,3594713,FALSE,"",1,"Potamotrygon_magdalenae","Potamotrygon","Potamotrygonidae","Myliobatiformes","diurnal","diurnal",2,"",""
"4336","potamotrygon motoro","Potamotrygon motoro",FALSE,151418,FALSE,"",1,"Potamotrygon_motoro","Potamotrygon","Potamotrygonidae","Myliobatiformes","nocturnal","nocturnal",4,"",""
"4337","potamotrygon orbignyi","Potamotrygon orbignyi",FALSE,1094314,FALSE,"",1,"Potamotrygon_orbignyi","Potamotrygon","Potamotrygonidae","Myliobatiformes","diurnal","diurnal",2,"",""
"4338","pranesus pinguis","Atherinomorus pinguis",FALSE,3641000,TRUE,"",2,"Atherinomorus_pinguis","Atherinomorus","Atherinidae","Atheriniformes","diurnal","diurnal",1,"","NEW_SPECIES"
"4339","premnas biaculeatus","Premnas biaculeatus",FALSE,519096,FALSE,"incertae_sedis_inherited",1,"Premnas_biaculeatus","Premnas","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",1,"","NEW_SPECIES"
"4340","priacanthus alalaua","Priacanthus alalaua",FALSE,3633624,FALSE,"",1,"Priacanthus_alalaua","Priacanthus","Priacanthidae","Eupercaria/misc","nocturnal","nocturnal",1,"",""
"4341","priacanthus arenatus","Priacanthus arenatus",FALSE,985158,FALSE,"",1,"Priacanthus_arenatus","Priacanthus","Priacanthidae","Eupercaria/misc","nocturnal","nocturnal",1,"",""
"4343","priacanthus hamrur","Priacanthus hamrur",FALSE,282833,FALSE,"",1,"Priacanthus_hamrur","Priacanthus","Priacanthidae","Eupercaria/misc","nocturnal","nocturnal",2,"",""
"4344","priacanthus meeki","Priacanthus meeki",FALSE,501380,FALSE,"",1,"Priacanthus_meeki","Priacanthus","Priacanthidae","Eupercaria/misc","nocturnal","nocturnal",1,"",""
"4345","priacanthus sagittarius","Priacanthus sagittarius",FALSE,3633622,FALSE,"",1,"Priacanthus_sagittarius","Priacanthus","Priacanthidae","Eupercaria/misc","nocturnal","nocturnal",1,"","NEW_SPECIES"
"4346","priolepis ascensionis","Priolepis ascensionis",FALSE,3637415,FALSE,"",1,"Priolepis_ascensionis","Priolepis","Gobiidae","Gobiiformes","diurnal","diurnal",1,"",""
"4347","priolepis dawsoni","Priolepis dawsoni",FALSE,3637414,FALSE,"",1,"Priolepis_dawsoni","Priolepis","Gobiidae","Gobiiformes","diurnal","diurnal",1,"",""
"4348","priolepis hipoliti","Priolepis hipoliti",FALSE,963702,FALSE,"",1,"Priolepis_hipoliti","Priolepis","Gobiidae","Gobiiformes","diurnal","diurnal",1,"",""
"4349","prionace glauca","Prionace glauca",FALSE,361523,FALSE,"",1,"Prionace_glauca","Prionace","Carcharhinidae","Carcharhiniformes","nocturnal","nocturnal",4,"",""
"4350","prionobrama filigera","Prionobrama filigera",FALSE,383021,FALSE,"",1,"Prionobrama_filigera","Prionobrama","Characidae","Characiformes","unclear","unknown",2,"","NEW_SPECIES"
"4351","prionotus alatus","Prionotus alatus",FALSE,3631664,FALSE,"",1,"Prionotus_alatus","Prionotus","Triglidae","Perciformes/Scorpaenoidei","diurnal","diurnal",3,"","HIGHER_CONF"
"4352","prionotus albirostris","Prionotus albirostris",FALSE,3631674,FALSE,"",1,"Prionotus_albirostris","Prionotus","Triglidae","Perciformes/Scorpaenoidei","diurnal","diurnal",1,"",""
"4353","prionotus carolinus","Prionotus carolinus",FALSE,3631671,FALSE,"",1,"Prionotus_carolinus","Prionotus","Triglidae","Perciformes/Scorpaenoidei","crepuscular/nocturnal","crepuscular",3,"","NEW_SPECIES"
"4354","prionotus evolans","Prionotus evolans",FALSE,3631673,FALSE,"",1,"Prionotus_evolans","Prionotus","Triglidae","Perciformes/Scorpaenoidei","crepuscular/nocturnal","crepuscular",3,"","HIGHER_CONF"
"4355","prionotus longispinosus","Prionotus longispinosus",FALSE,3631665,FALSE,"",1,"Prionotus_longispinosus","Prionotus","Triglidae","Perciformes/Scorpaenoidei","nocturnal","nocturnal",2,"",""
"4356","prionotus martis","Prionotus martis",FALSE,3631666,FALSE,"",1,"Prionotus_martis","Prionotus","Triglidae","Perciformes/Scorpaenoidei","diurnal","diurnal",3,"","NEW_SPECIES"
"4357","prionotus miles","Prionotus miles",FALSE,3631681,FALSE,"",1,"Prionotus_miles","Prionotus","Triglidae","Perciformes/Scorpaenoidei","diurnal","diurnal",1,"",""
"4358","prionotus nudigula","Prionotus nudigula",FALSE,3631682,FALSE,"",1,"Prionotus_nudigula","Prionotus","Triglidae","Perciformes/Scorpaenoidei","diurnal","diurnal",1,"",""
"4359","prionotus ophryas","Prionotus ophryas",FALSE,235665,FALSE,"",1,"Prionotus_ophryas","Prionotus","Triglidae","Perciformes/Scorpaenoidei","diurnal","diurnal",3,"","HIGHER_CONF"
"4360","prionotus punctatus","Prionotus punctatus",FALSE,362310,FALSE,"",1,"Prionotus_punctatus","Prionotus","Triglidae","Perciformes/Scorpaenoidei","nocturnal","nocturnal",2,"",""
"4361","prionotus roseus","Prionotus roseus",FALSE,3631669,FALSE,"",1,"Prionotus_roseus","Prionotus","Triglidae","Perciformes/Scorpaenoidei","diurnal","diurnal",3,"","HIGHER_CONF"
"4362","prionotus salmonicolor","Prionotus rubio",FALSE,3631678,TRUE,"",1,"Prionotus_rubio","Prionotus","Triglidae","Perciformes/Scorpaenoidei","diurnal","diurnal",3,"","NEW_SPECIES"
"4363","prionotus scitulus","Prionotus scitulus",FALSE,611748,FALSE,"",1,"Prionotus_scitulus","Prionotus","Triglidae","Perciformes/Scorpaenoidei","diurnal","diurnal",3,"","HIGHER_CONF"
"4364","prionotus stearnsi","Prionotus stearnsi",FALSE,3631676,FALSE,"",1,"Prionotus_stearnsi","Prionotus","Triglidae","Perciformes/Scorpaenoidei","nocturnal","nocturnal",2,"",""
"4365","prionotus tribulus","Prionotus tribulus",FALSE,3631667,FALSE,"",1,"Prionotus_tribulus","Prionotus","Triglidae","Perciformes/Scorpaenoidei","diurnal","diurnal",3,"","NEW_SPECIES"
"4366","prionurus biafraensis","Prionurus biafraensis",FALSE,3638944,FALSE,"",1,"Prionurus_biafraensis","Prionurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",1,"",""
"4367","prionurus laticlavius","Prionurus laticlavius",FALSE,467308,FALSE,"",1,"Prionurus_laticlavius","Prionurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",1,"",""
"4368","prionurus microlepidotus","Prionurus microlepidotus",FALSE,467286,FALSE,"",1,"Prionurus_microlepidotus","Prionurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",2,"",""
"4369","prionurus punctatus","Prionurus punctatus",FALSE,3638945,FALSE,"",1,"Prionurus_punctatus","Prionurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",3,"",""
"4373","pristigenys alta","Pristigenys alta",FALSE,919007,FALSE,"",1,"Pristigenys_alta","Pristigenys","Priacanthidae","Eupercaria/misc","unclear","unknown",1,"",""
"4374","pristigenys serrula","Pristigenys serrula",FALSE,791310,FALSE,"",1,"Pristigenys_serrula","Pristigenys","Priacanthidae","Eupercaria/misc","nocturnal","nocturnal",2,"",""
"4375","pristiophorus cirratus","Pristiophorus cirratus",FALSE,1095624,FALSE,"",1,"Pristiophorus_cirratus","Pristiophorus","Pristiophoridae","Pristiophoriformes","unclear","unknown",4,"",""
"4376","pristipomoides aquilonaris","Pristipomoides aquilonaris",FALSE,121328,FALSE,"",1,"Pristipomoides_aquilonaris","Pristipomoides","Lutjanidae","Eupercaria/misc","nocturnal","nocturnal",2,"",""
"4377","pristipomoides filamentosus","Pristipomoides filamentosus",FALSE,282834,FALSE,"",1,"Pristipomoides_filamentosus","Pristipomoides","Lutjanidae","Eupercaria/misc","crepuscular","crepuscular",4,"","NEW_SPECIES"
"4378","pristipomoides freemani","Pristipomoides freemani",FALSE,3633537,FALSE,"",1,"Pristipomoides_freemani","Pristipomoides","Lutjanidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"4379","pristipomoides sieboldii","Pristipomoides sieboldii",FALSE,752886,FALSE,"",1,"Pristipomoides_sieboldii","Pristipomoides","Lutjanidae","Eupercaria/misc","unclear","unknown",3,"","NEW_SPECIES"
"4380","pristis microdon","Pristis microdon",FALSE,65932,FALSE,"",1,"Pristis_microdon","Pristis","Pristidae","Rhinopristiformes","nocturnal","nocturnal",4,"",""
"4381","pristis pectinata","Pristis pectinata",FALSE,1025533,FALSE,"",1,"Pristis_pectinata","Pristis","Pristidae","Rhinopristiformes","nocturnal","nocturnal",4,"GCA 009764475.1",""
"4382","pristis pristis","Pristis pristis",FALSE,3594619,FALSE,"",1,"Pristis_pristis","Pristis","Pristidae","Rhinopristiformes","crepuscular/nocturnal","crepuscular",4,"",""
"4383","pristobrycon striolatus","Pristobrycon striolatus",FALSE,597346,FALSE,"",1,"Pristobrycon_striolatus","Pristobrycon","Serrasalmidae","Characiformes","diurnal","diurnal",2,"",""
"4384","pristolepis fasciatus","Pristolepis fasciata",FALSE,200594,TRUE,"",1,"Pristolepis_fasciata","Pristolepis","Pristolepididae","Anabantiformes","diurnal","diurnal",2,"",""
"4385","pristotis obtusirostris","Pristotis obtusirostris",FALSE,493813,FALSE,"incertae_sedis_inherited",1,"Pristotis_obtusirostris","Pristotis","Pomacentridae","Ovalentaria/misc","unclear","unknown",2,"",""
"4386","procerusternarchus pixuna","Procerusternarchus pixuna",FALSE,5925122,FALSE,"",1,"Procerusternarchus_pixuna","Procerusternarchus","Hypopomidae","Gymnotiformes","nocturnal","nocturnal",1,"","NEW_SPECIES"
"4387","prochilodus argenteus","Prochilodus argenteus",FALSE,16842,FALSE,"",1,"Prochilodus_argenteus","Prochilodus","Prochilodontidae","Characiformes","crepuscular/diurnal","crepuscular",3,"","NEW_SPECIES"
"4388","prochilodus lineatus","Prochilodus lineatus",FALSE,1027734,FALSE,"",1,"Prochilodus_lineatus","Prochilodus","Prochilodontidae","Characiformes","crepuscular/diurnal","crepuscular",4,"",""
"4389","procypris merus","Procypris mera",FALSE,3626291,TRUE,"",1,"Procypris_mera","Procypris","Cyprinidae","Cypriniformes","diurnal","diurnal",3,"","NEW_SPECIES"
